,Vehicle Id,Vehicle Model Year,Vehicle Make,Vehicle Model,Vehicle Price,Vendor Id,Category Id
3079,3079,2020,RIVIAN,R1S,254482,5,1
3080,3080,2022,Others,Others,414596,8,2
3081,3081,2024,Tesla,MODEL 3,362586,1,2
3082,3082,2022,Tesla,MODEL X,482246,1,2
3083,3083,2023,Audi,A7,418563,2,1
3084,3084,2022,Audi,A3,128213,2,1
3085,3085,2024,Tesla,MODEL X,457511,1,2
3086,3086,2023,BMW,720E,456015,3,1
3087,3087,2023,TOYOTA,BZ4X,182045,6,2
3088,3088,2024,KIA,EV9,389173,4,2
3089,3089,2022,TOYOTA,RAV4,464539,6,2
3090,3090,2020,KIA,Soul,385806,4,1
3091,3091,2021,BMW,XM,162965,3,2
3092,3092,2021,Audi,A7,231741,2,2
3093,3093,2022,KIA,OPTIMA,214991,4,1
3094,3094,2023,RIVIAN,EDV,310921,5,2
3095,3095,2022,Audi,A7,359119,2,1
3096,3096,2022,KIA,EV9,193844,4,2
3097,3097,2022,Audi,A7,303262,2,1
3098,3098,2022,KIA,Soul,263377,4,1
3099,3099,2021,Others,Others,210991,8,2
3100,3100,2020,KIA,EV9,243536,4,1
3101,3101,2023,Others,Others,369903,8,1
3102,3102,2021,Tesla,MODEL Y,277780,1,2
3103,3103,2023,BMW,X5,426347,3,1
3104,3104,2020,Others,Others,199852,8,2
3105,3105,2023,TOYOTA,RAV4,478784,6,2
3106,3106,2021,LUCID,AIR,295339,7,1
3107,3107,2022,BMW,XM,357546,3,2
3108,3108,2020,KIA,EV9,434864,4,2
3109,3109,2022,RIVIAN,EDV,104119,5,2
3110,3110,2021,Others,Others,250757,8,1
3111,3111,2020,Tesla,MODEL X,398078,1,1
3112,3112,2021,BMW,720E,438850,3,1
3113,3113,2024,Tesla,MODEL S,181542,1,1
3114,3114,2022,Tesla,MODEL 3,305026,1,1
3115,3115,2020,TOYOTA,PRIUS,445442,6,2
3116,3116,2021,Audi,Q4,127173,2,2
3117,3117,2023,Tesla,MODEL X,332076,1,2
3118,3118,2023,BMW,X5,203725,3,1
3119,3119,2023,LUCID,AIR,264749,7,1
3120,3120,2024,TOYOTA,RAV4,210415,6,2
3121,3121,2023,Tesla,MODEL Y,180967,1,1
3122,3122,2020,KIA,OPTIMA,320543,4,1
3123,3123,2020,RIVIAN,R1T,282194,5,1
3124,3124,2024,RIVIAN,R1T,174137,5,2
3125,3125,2021,Tesla,MODEL S,129913,1,1
3126,3126,2024,Audi,Q5,140067,2,2
3127,3127,2023,Audi,Q4,358529,2,2
3128,3128,2021,Tesla,MODEL Y,207978,1,2
3129,3129,2023,Tesla,MODEL 3,394073,1,1
3130,3130,2021,Tesla,MODEL Y,165724,1,1
3131,3131,2024,KIA,Soul,309046,4,1
3132,3132,2021,Audi,A3,190423,2,1
3133,3133,2023,Others,Others,420713,8,1
3134,3134,2020,Others,Others,345655,8,2
3135,3135,2020,Tesla,MODEL Y,163391,1,1
3136,3136,2023,Others,Others,494838,8,2
3137,3137,2021,LUCID,AIR,338746,7,1
3138,3138,2024,Tesla,MODEL S,164176,1,1
3139,3139,2023,KIA,EV9,289844,4,2
3140,3140,2020,KIA,EV9,380567,4,2
3141,3141,2024,KIA,EV9,336973,4,1
3142,3142,2021,Tesla,MODEL X,461945,1,1
3143,3143,2024,LUCID,AIR,337531,7,2
3144,3144,2023,Tesla,MODEL 3,342170,1,1
3145,3145,2020,Others,Others,216831,8,2
3146,3146,2024,TOYOTA,BZ4X,359676,6,1
3147,3147,2022,RIVIAN,R1T,389806,5,1
3148,3148,2024,TOYOTA,RAV4,293986,6,1
3149,3149,2022,BMW,X5,362160,3,2
3150,3150,2020,Others,Others,156735,8,1
3151,3151,2020,TOYOTA,PRIUS,114620,6,2
3152,3152,2020,Others,Others,467836,8,2
3153,3153,2023,RIVIAN,EDV,311873,5,2
3154,3154,2021,Audi,A7,203983,2,1
3155,3155,2021,KIA,Soul,318015,4,2
3156,3156,2023,Others,Others,241224,8,1
3157,3157,2023,KIA,SPORTAGE,421584,4,2
3158,3158,2023,RIVIAN,R1S,288139,5,2
3159,3159,2022,Audi,Q4,499170,2,2
3160,3160,2024,KIA,OPTIMA,314966,4,2
3161,3161,2023,KIA,EV9,301819,4,1
3162,3162,2020,RIVIAN,EDV,220786,5,1
3163,3163,2020,BMW,530E,119074,3,1
3164,3164,2022,Others,Others,263874,8,2
3165,3165,2024,LUCID,AIR,442579,7,1
3166,3166,2023,Audi,A3,123733,2,1
3167,3167,2021,Tesla,MODEL S,328824,1,1
3168,3168,2020,Tesla,MODEL S,250717,1,2
3169,3169,2024,Tesla,MODEL Y,256211,1,2
3170,3170,2021,BMW,XM,187749,3,2
3171,3171,2023,BMW,X5,123824,3,1
3172,3172,2023,Others,Others,476681,8,2
3173,3173,2022,Audi,A3,399547,2,1
3174,3174,2022,LUCID,AIR,469310,7,2
3175,3175,2022,LUCID,AIR,148436,7,2
3176,3176,2020,KIA,SPORTAGE,275652,4,1
3177,3177,2022,KIA,OPTIMA,247214,4,2
3178,3178,2021,Audi,A7,121208,2,2
3179,3179,2022,Others,Others,142725,8,1
3180,3180,2023,TOYOTA,PRIUS,271644,6,2
3181,3181,2021,RIVIAN,EDV,472233,5,2
3182,3182,2021,Others,Others,407292,8,2
3183,3183,2024,Others,Others,238228,8,1
3184,3184,2022,TOYOTA,RAV4,234090,6,2
3185,3185,2020,Others,Others,365754,8,1
3186,3186,2021,TOYOTA,BZ4X,221035,6,2
3187,3187,2024,Others,Others,276832,8,1
3188,3188,2020,LUCID,AIR,440145,7,2
3189,3189,2021,Tesla,MODEL Y,433405,1,1
3190,3190,2024,RIVIAN,EDV,301808,5,1
3191,3191,2020,Audi,E-TRON,241339,2,1
3192,3192,2023,KIA,SPORTAGE,492142,4,1
3193,3193,2022,TOYOTA,BZ4X,194235,6,2
3194,3194,2023,Tesla,MODEL X,490915,1,1
3195,3195,2024,RIVIAN,R1S,172149,5,2
3196,3196,2020,KIA,Soul,216354,4,2
3197,3197,2021,TOYOTA,BZ4X,497839,6,2
3198,3198,2020,Tesla,MODEL S,339060,1,1
3199,3199,2021,Others,Others,189790,8,2
3200,3200,2024,BMW,530E,414102,3,1
3201,3201,2021,Others,Others,309954,8,1
3202,3202,2021,Tesla,MODEL S,339094,1,2
3203,3203,2021,TOYOTA,BZ4X,425867,6,2
3204,3204,2022,Audi,Q5,178922,2,1
3205,3205,2022,Audi,E-TRON,360079,2,1
3206,3206,2024,LUCID,AIR,212743,7,2
3207,3207,2024,Others,Others,453607,8,1
3208,3208,2020,KIA,SPORTAGE,120991,4,2
3209,3209,2024,Tesla,MODEL Y,271468,1,1
3210,3210,2020,TOYOTA,RAV4,442003,6,2
3211,3211,2020,Tesla,MODEL Y,335594,1,1
3212,3212,2024,KIA,OPTIMA,488550,4,1
3213,3213,2022,RIVIAN,R1S,162403,5,2
3214,3214,2024,Others,Others,389020,8,2
3215,3215,2020,Audi,Q5,175310,2,2
3216,3216,2023,BMW,720E,204793,3,1
3217,3217,2024,RIVIAN,R1T,146469,5,2
3218,3218,2023,RIVIAN,EDV,306218,5,2
3219,3219,2021,RIVIAN,R1S,479695,5,2
3220,3220,2023,Others,Others,320854,8,1
3221,3221,2021,KIA,OPTIMA,468033,4,1
3222,3222,2024,TOYOTA,PRIUS,462779,6,2
3223,3223,2020,RIVIAN,EDV,391049,5,2
3224,3224,2020,KIA,EV9,159664,4,1
3225,3225,2022,RIVIAN,EDV,377229,5,2
3226,3226,2024,LUCID,AIR,449518,7,2
3227,3227,2024,Audi,Q5,119879,2,2
3228,3228,2023,BMW,X5,256667,3,1
3229,3229,2020,LUCID,AIR,181553,7,2
3230,3230,2024,RIVIAN,R1T,268077,5,1
3231,3231,2020,LUCID,AIR,170779,7,1
3232,3232,2024,Tesla,MODEL X,153554,1,2
3233,3233,2024,TOYOTA,PRIUS,208069,6,2
3234,3234,2023,TOYOTA,RAV4,308399,6,2
3235,3235,2021,Audi,E-TRON,491202,2,1
3236,3236,2022,Others,Others,319553,8,2
3237,3237,2024,TOYOTA,PRIUS,199426,6,2
3238,3238,2021,TOYOTA,PRIUS,160690,6,2
3239,3239,2021,BMW,X5,283873,3,1
3240,3240,2021,Audi,A3,146680,2,2
3241,3241,2020,KIA,SPORTAGE,233464,4,1
3242,3242,2021,Audi,E-TRON,435799,2,2
3243,3243,2023,Audi,Q4,190322,2,1
3244,3244,2022,Tesla,MODEL Y,235372,1,1
3245,3245,2020,TOYOTA,BZ4X,299957,6,2
3246,3246,2020,BMW,720E,250288,3,1
3247,3247,2020,Others,Others,350053,8,1
3248,3248,2020,Others,Others,170592,8,1
3249,3249,2020,RIVIAN,R1T,297768,5,1
3250,3250,2023,BMW,720E,313572,3,1
3251,3251,2021,TOYOTA,BZ4X,188408,6,2
3252,3252,2021,Tesla,MODEL 3,349777,1,2
3253,3253,2024,Audi,A3,290624,2,1
3254,3254,2022,BMW,X5,413828,3,2
3255,3255,2021,Audi,E-TRON,193556,2,2
3256,3256,2021,BMW,XM,312741,3,2
3257,3257,2022,Tesla,MODEL X,312783,1,1
3258,3258,2021,Others,Others,329514,8,1
3259,3259,2023,BMW,530E,120834,3,1
3260,3260,2023,Audi,A3,263377,2,1
3261,3261,2023,RIVIAN,R1S,188678,5,1
3262,3262,2021,RIVIAN,EDV,427656,5,2
3263,3263,2020,LUCID,AIR,259727,7,1
3264,3264,2023,RIVIAN,R1T,434443,5,2
3265,3265,2023,Tesla,MODEL Y,119382,1,2
3266,3266,2022,RIVIAN,R1S,206443,5,2
3267,3267,2024,RIVIAN,R1S,179271,5,2
3268,3268,2023,Tesla,MODEL Y,293227,1,1
3269,3269,2021,Others,Others,365872,8,1
3270,3270,2020,LUCID,AIR,201874,7,2
3271,3271,2023,RIVIAN,R1S,262525,5,1
3272,3272,2023,LUCID,AIR,114399,7,2
3273,3273,2020,Audi,Q4,192865,2,1
3274,3274,2021,RIVIAN,R1S,419807,5,2
3275,3275,2020,Audi,Q4,106945,2,1
3276,3276,2020,Audi,Q5,454945,2,2
3277,3277,2024,KIA,EV9,165797,4,2
3278,3278,2021,TOYOTA,PRIUS,191622,6,2
3279,3279,2023,TOYOTA,BZ4X,330521,6,2
3280,3280,2023,BMW,XM,202391,3,2
3281,3281,2024,BMW,720E,463826,3,2
3282,3282,2021,RIVIAN,EDV,429219,5,2
3283,3283,2021,TOYOTA,PRIUS,187766,6,2
3284,3284,2021,RIVIAN,R1S,166882,5,2
3285,3285,2020,Tesla,MODEL Y,454617,1,1
3286,3286,2024,LUCID,AIR,151536,7,1
3287,3287,2020,Others,Others,365544,8,1
3288,3288,2023,BMW,XM,246919,3,2
3289,3289,2022,Audi,Q4,193884,2,1
3290,3290,2023,KIA,EV9,407315,4,2
3291,3291,2021,Audi,E-TRON,156627,2,1
3292,3292,2022,TOYOTA,BZ4X,440695,6,2
3293,3293,2022,TOYOTA,PRIUS,401691,6,1
3294,3294,2024,Tesla,MODEL S,440546,1,2
3295,3295,2021,Others,Others,226873,8,2
3296,3296,2023,LUCID,AIR,123740,7,2
3297,3297,2020,Audi,A7,189899,2,1
3298,3298,2020,Tesla,MODEL Y,437440,1,2
3299,3299,2024,KIA,Soul,235671,4,1
3300,3300,2021,Tesla,MODEL Y,446517,1,2
3301,3301,2022,Audi,A7,270034,2,1
3302,3302,2021,Others,Others,429819,8,2
3303,3303,2020,LUCID,AIR,393283,7,1
3304,3304,2021,Audi,E-TRON,182835,2,1
3305,3305,2023,Tesla,MODEL 3,220501,1,1
3306,3306,2021,RIVIAN,R1T,290628,5,1
3307,3307,2022,RIVIAN,EDV,219164,5,2
3308,3308,2021,LUCID,AIR,406139,7,2
3309,3309,2021,RIVIAN,EDV,416586,5,2
3310,3310,2024,Tesla,MODEL Y,217096,1,2
3311,3311,2021,Audi,Q4,464235,2,1
3312,3312,2024,Tesla,MODEL Y,444145,1,2
3313,3313,2022,RIVIAN,R1S,356611,5,1
3314,3314,2020,LUCID,AIR,313036,7,1
3315,3315,2020,LUCID,AIR,201101,7,1
3316,3316,2020,Tesla,MODEL Y,131927,1,2
3317,3317,2021,KIA,OPTIMA,235199,4,2
3318,3318,2022,KIA,Soul,382498,4,1
3319,3319,2020,Audi,A3,201704,2,2
3320,3320,2021,KIA,Soul,105592,4,2
3321,3321,2020,LUCID,AIR,425668,7,1
3322,3322,2022,BMW,XM,111827,3,1
3323,3323,2023,KIA,EV9,186014,4,1
3324,3324,2024,RIVIAN,EDV,295788,5,2
3325,3325,2022,BMW,720E,284966,3,2
3326,3326,2022,LUCID,AIR,126300,7,1
3327,3327,2021,Audi,A3,396108,2,1
3328,3328,2020,Others,Others,417342,8,2
3329,3329,2023,Tesla,MODEL X,119255,1,2
3330,3330,2021,RIVIAN,EDV,413732,5,1
3331,3331,2023,TOYOTA,RAV4,271108,6,1
3332,3332,2023,BMW,720E,418206,3,1
3333,3333,2024,LUCID,AIR,129151,7,2
3334,3334,2021,LUCID,AIR,496782,7,2
3335,3335,2024,Tesla,MODEL X,164160,1,1
3336,3336,2023,BMW,X5,294833,3,2
3337,3337,2022,KIA,OPTIMA,359419,4,2
3338,3338,2020,KIA,EV9,246333,4,2
3339,3339,2023,LUCID,AIR,309116,7,2
3340,3340,2024,Others,Others,289784,8,1
3341,3341,2023,BMW,XM,438380,3,2
3342,3342,2022,LUCID,AIR,214747,7,2
3343,3343,2023,Audi,Q5,496362,2,1
3344,3344,2022,TOYOTA,PRIUS,245067,6,2
3345,3345,2024,Audi,A3,390246,2,2
3346,3346,2020,Others,Others,266260,8,1
3347,3347,2023,BMW,XM,351221,3,2
3348,3348,2024,TOYOTA,PRIUS,340123,6,1
3349,3349,2023,RIVIAN,EDV,476503,5,2
3350,3350,2021,KIA,EV9,304784,4,2
3351,3351,2023,Audi,A3,468428,2,2
3352,3352,2021,Others,Others,222494,8,1
3353,3353,2020,Audi,A7,489515,2,1
3354,3354,2020,Others,Others,153877,8,2
3355,3355,2021,BMW,XM,261477,3,1
3356,3356,2024,RIVIAN,EDV,250371,5,2
3357,3357,2020,LUCID,AIR,280669,7,2
3358,3358,2020,RIVIAN,EDV,272146,5,2
3359,3359,2022,BMW,720E,407544,3,1
3360,3360,2020,BMW,XM,123094,3,2
3361,3361,2024,KIA,OPTIMA,255886,4,2
3362,3362,2024,LUCID,AIR,354433,7,1
3363,3363,2023,LUCID,AIR,150133,7,2
3364,3364,2020,TOYOTA,PRIUS,489591,6,2
3365,3365,2021,BMW,XM,477142,3,1
3366,3366,2022,Audi,E-TRON,104511,2,1
3367,3367,2024,Others,Others,178293,8,1
3368,3368,2022,Audi,A3,260774,2,2
3369,3369,2022,Audi,A3,492577,2,2
3370,3370,2021,RIVIAN,R1T,335118,5,2
3371,3371,2024,RIVIAN,EDV,114367,5,2
3372,3372,2022,LUCID,AIR,407171,7,1
3373,3373,2021,Audi,A3,426327,2,2
3374,3374,2021,KIA,SPORTAGE,102570,4,2
3375,3375,2023,TOYOTA,RAV4,388408,6,1
3376,3376,2024,LUCID,AIR,409158,7,2
3377,3377,2022,KIA,Soul,112999,4,2
3378,3378,2022,LUCID,AIR,364398,7,1
3379,3379,2024,TOYOTA,PRIUS,389918,6,1
3380,3380,2024,Tesla,MODEL Y,381298,1,2
3381,3381,2022,Tesla,MODEL Y,134590,1,2
3382,3382,2023,KIA,OPTIMA,310468,4,2
3383,3383,2020,Audi,A7,123389,2,2
3384,3384,2024,TOYOTA,RAV4,248292,6,1
3385,3385,2023,Tesla,MODEL Y,207567,1,1
3386,3386,2020,TOYOTA,RAV4,471302,6,1
3387,3387,2021,KIA,SPORTAGE,238949,4,2
3388,3388,2023,LUCID,AIR,389804,7,2
3389,3389,2023,RIVIAN,R1T,474150,5,2
3390,3390,2021,Tesla,MODEL 3,137475,1,2
3391,3391,2022,LUCID,AIR,132147,7,1
3392,3392,2024,LUCID,AIR,326873,7,1
3393,3393,2022,RIVIAN,R1T,384425,5,2
3394,3394,2021,TOYOTA,RAV4,163324,6,1
3395,3395,2023,LUCID,AIR,243756,7,1
3396,3396,2024,RIVIAN,R1S,159325,5,2
3397,3397,2020,KIA,Soul,207125,4,1
3398,3398,2021,Tesla,MODEL X,290278,1,2
3399,3399,2021,LUCID,AIR,215590,7,1
3400,3400,2024,TOYOTA,PRIUS,350826,6,2
3401,3401,2024,TOYOTA,RAV4,422568,6,1
3402,3402,2022,KIA,OPTIMA,378028,4,2
3403,3403,2022,TOYOTA,BZ4X,243876,6,1
3404,3404,2023,RIVIAN,R1S,356006,5,1
3405,3405,2021,Audi,A7,147608,2,2
3406,3406,2020,LUCID,AIR,130305,7,2
3407,3407,2021,LUCID,AIR,170225,7,1
3408,3408,2023,BMW,720E,408347,3,2
3409,3409,2023,KIA,Soul,178820,4,2
3410,3410,2022,Audi,Q5,279403,2,1
3411,3411,2020,RIVIAN,R1S,419591,5,1
3412,3412,2020,TOYOTA,PRIUS,284784,6,2
3413,3413,2020,TOYOTA,BZ4X,247253,6,2
3414,3414,2021,Audi,A3,394183,2,2
3415,3415,2024,LUCID,AIR,315177,7,2
3416,3416,2024,LUCID,AIR,482930,7,2
3417,3417,2021,Tesla,MODEL 3,249277,1,1
3418,3418,2020,Tesla,MODEL S,425942,1,1
3419,3419,2021,Audi,Q5,409608,2,2
3420,3420,2023,Audi,A3,200460,2,2
3421,3421,2024,TOYOTA,PRIUS,390615,6,1
3422,3422,2020,RIVIAN,R1T,124582,5,2
3423,3423,2021,LUCID,AIR,413204,7,2
3424,3424,2022,Others,Others,209627,8,2
3425,3425,2022,KIA,Soul,217196,4,2
3426,3426,2023,Audi,A7,241996,2,1
3427,3427,2021,KIA,OPTIMA,252554,4,1
3428,3428,2023,Tesla,MODEL X,462324,1,1
3429,3429,2023,BMW,720E,204171,3,1
3430,3430,2024,KIA,OPTIMA,482053,4,1
3431,3431,2021,Tesla,MODEL X,333220,1,1
3432,3432,2024,TOYOTA,RAV4,233596,6,2
3433,3433,2024,Others,Others,499257,8,2
3434,3434,2024,TOYOTA,RAV4,405977,6,2
3435,3435,2023,TOYOTA,RAV4,451731,6,1
3436,3436,2023,KIA,Soul,388879,4,1
3437,3437,2021,LUCID,AIR,258898,7,1
3438,3438,2021,TOYOTA,PRIUS,137871,6,2
3439,3439,2024,LUCID,AIR,220424,7,2
3440,3440,2021,Tesla,MODEL Y,488367,1,2
3441,3441,2022,RIVIAN,R1T,211281,5,1
3442,3442,2024,Others,Others,324203,8,1
3443,3443,2024,BMW,530E,340571,3,2
3444,3444,2022,Tesla,MODEL X,263217,1,1
3445,3445,2020,Tesla,MODEL Y,203346,1,2
3446,3446,2024,Tesla,MODEL X,397834,1,1
3447,3447,2023,RIVIAN,EDV,264169,5,2
3448,3448,2023,Others,Others,466752,8,2
3449,3449,2023,TOYOTA,BZ4X,235760,6,2
3450,3450,2021,LUCID,AIR,268123,7,1
3451,3451,2021,Tesla,MODEL S,342074,1,1
3452,3452,2021,RIVIAN,R1S,427196,5,1
3453,3453,2021,Others,Others,318978,8,1
3454,3454,2022,RIVIAN,R1T,243635,5,2
3455,3455,2022,Others,Others,117802,8,1
3456,3456,2022,LUCID,AIR,326213,7,1
3457,3457,2023,TOYOTA,BZ4X,491701,6,2
3458,3458,2021,RIVIAN,R1T,237086,5,1
3459,3459,2020,LUCID,AIR,101213,7,1
3460,3460,2020,Others,Others,365269,8,1
3461,3461,2023,LUCID,AIR,132893,7,2
3462,3462,2023,RIVIAN,R1S,162498,5,1
3463,3463,2024,TOYOTA,BZ4X,364134,6,2
3464,3464,2021,Audi,Q4,138431,2,1
3465,3465,2021,Audi,E-TRON,111972,2,1
3466,3466,2024,Tesla,MODEL Y,303956,1,1
3467,3467,2020,TOYOTA,BZ4X,437167,6,1
3468,3468,2023,RIVIAN,R1T,136474,5,1
3469,3469,2021,TOYOTA,PRIUS,148649,6,2
3470,3470,2022,RIVIAN,R1S,201762,5,2
3471,3471,2023,RIVIAN,R1S,208340,5,1
3472,3472,2022,Audi,Q4,218999,2,2
3473,3473,2020,Audi,Q4,407757,2,1
3474,3474,2021,TOYOTA,RAV4,304177,6,1
3475,3475,2022,TOYOTA,RAV4,202294,6,1
3476,3476,2020,KIA,Soul,258842,4,1
3477,3477,2023,LUCID,AIR,320227,7,1
3478,3478,2023,Others,Others,328452,8,1
3479,3479,2022,Audi,Q5,375777,2,1
3480,3480,2023,RIVIAN,R1T,399627,5,2
3481,3481,2021,Audi,A7,201466,2,2
3482,3482,2023,LUCID,AIR,421090,7,2
3483,3483,2021,KIA,EV9,276807,4,1
3484,3484,2020,RIVIAN,EDV,109324,5,1
3485,3485,2022,TOYOTA,PRIUS,272798,6,1
3486,3486,2022,Tesla,MODEL X,281570,1,2
3487,3487,2020,TOYOTA,PRIUS,215951,6,1
3488,3488,2020,KIA,EV9,188089,4,2
3489,3489,2024,RIVIAN,R1T,299526,5,1
3490,3490,2024,BMW,530E,149112,3,1
3491,3491,2022,LUCID,AIR,243837,7,1
3492,3492,2020,Tesla,MODEL X,208096,1,1
3493,3493,2020,BMW,530E,474385,3,1
3494,3494,2022,BMW,XM,184769,3,2
3495,3495,2023,RIVIAN,R1S,188115,5,2
3496,3496,2021,TOYOTA,BZ4X,269448,6,1
3497,3497,2023,Others,Others,451582,8,1
3498,3498,2024,Tesla,MODEL S,432450,1,1
3499,3499,2024,LUCID,AIR,359511,7,1
3500,3500,2020,Audi,Q5,488523,2,2
3501,3501,2021,TOYOTA,BZ4X,387624,6,2
3502,3502,2024,TOYOTA,PRIUS,490235,6,2
3503,3503,2020,Tesla,MODEL Y,247578,1,2
3504,3504,2022,BMW,XM,116157,3,1
3505,3505,2024,TOYOTA,PRIUS,187288,6,2
3506,3506,2023,Audi,E-TRON,222632,2,2
3507,3507,2022,TOYOTA,PRIUS,334581,6,1
3508,3508,2021,BMW,X5,154913,3,1
3509,3509,2021,KIA,EV9,173693,4,1
3510,3510,2020,Others,Others,157911,8,1
3511,3511,2024,TOYOTA,PRIUS,475594,6,2
3512,3512,2024,Audi,E-TRON,154492,2,1
3513,3513,2020,Others,Others,363086,8,1
3514,3514,2023,TOYOTA,PRIUS,116945,6,2
3515,3515,2020,RIVIAN,R1T,489098,5,2
3516,3516,2023,KIA,Soul,391241,4,2
3517,3517,2021,Tesla,MODEL S,450231,1,2
3518,3518,2020,Others,Others,389163,8,1
3519,3519,2023,Tesla,MODEL S,453256,1,1
3520,3520,2020,RIVIAN,R1S,197326,5,2
3521,3521,2023,LUCID,AIR,432493,7,1
3522,3522,2021,Tesla,MODEL S,297235,1,2
3523,3523,2023,Others,Others,274963,8,2
3524,3524,2022,Others,Others,379424,8,2
3525,3525,2022,BMW,X5,487775,3,1
3526,3526,2022,KIA,EV9,224840,4,2
3527,3527,2020,RIVIAN,R1S,160128,5,2
3528,3528,2024,TOYOTA,RAV4,462863,6,2
3529,3529,2024,KIA,Soul,284506,4,1
3530,3530,2024,Tesla,MODEL Y,202512,1,2
3531,3531,2020,RIVIAN,R1T,475866,5,2
3532,3532,2020,Tesla,MODEL S,439110,1,2
3533,3533,2020,KIA,EV9,424791,4,2
3534,3534,2024,Audi,Q4,372006,2,1
3535,3535,2022,Audi,Q5,362508,2,1
3536,3536,2023,LUCID,AIR,367572,7,1
3537,3537,2022,Others,Others,181887,8,2
3538,3538,2022,Others,Others,161863,8,2
3539,3539,2022,RIVIAN,EDV,282259,5,2
3540,3540,2023,KIA,EV9,483631,4,1
3541,3541,2024,BMW,720E,202525,3,1
3542,3542,2021,BMW,X5,210294,3,2
3543,3543,2021,RIVIAN,R1S,232870,5,1
3544,3544,2020,LUCID,AIR,451950,7,1
3545,3545,2022,Others,Others,286821,8,2
3546,3546,2020,RIVIAN,R1T,416822,5,1
3547,3547,2023,RIVIAN,EDV,329383,5,1
3548,3548,2021,Tesla,MODEL S,429706,1,1
3549,3549,2022,Others,Others,305332,8,1
3550,3550,2020,TOYOTA,RAV4,315567,6,2
3551,3551,2023,Tesla,MODEL 3,137351,1,1
3552,3552,2024,Others,Others,470595,8,1
3553,3553,2022,LUCID,AIR,403130,7,1
3554,3554,2020,LUCID,AIR,264595,7,1
3555,3555,2022,Tesla,MODEL Y,158699,1,1
3556,3556,2021,LUCID,AIR,408754,7,1
3557,3557,2021,TOYOTA,PRIUS,298881,6,1
3558,3558,2020,BMW,X5,372602,3,1
3559,3559,2021,Tesla,MODEL X,270387,1,2
3560,3560,2022,KIA,EV9,244936,4,1
3561,3561,2020,Others,Others,316318,8,1
3562,3562,2024,TOYOTA,BZ4X,256564,6,2
3563,3563,2020,TOYOTA,BZ4X,454781,6,1
3564,3564,2024,KIA,OPTIMA,335569,4,1
3565,3565,2023,RIVIAN,R1S,240325,5,2
3566,3566,2020,Tesla,MODEL S,237851,1,1
3567,3567,2020,Audi,A3,344119,2,2
3568,3568,2021,KIA,Soul,484062,4,1
3569,3569,2021,Others,Others,250239,8,1
3570,3570,2020,Audi,E-TRON,451339,2,2
3571,3571,2021,BMW,XM,337479,3,1
3572,3572,2024,TOYOTA,RAV4,140101,6,2
3573,3573,2021,RIVIAN,EDV,303430,5,2
3574,3574,2023,Tesla,MODEL Y,430769,1,2
3575,3575,2020,Others,Others,220088,8,2
3576,3576,2021,BMW,530E,355279,3,1
3577,3577,2023,Others,Others,456990,8,1
3578,3578,2023,Others,Others,474155,8,1
3579,3579,2024,LUCID,AIR,498784,7,2
3580,3580,2020,LUCID,AIR,102345,7,1
3581,3581,2023,RIVIAN,R1T,396627,5,1
3582,3582,2021,BMW,720E,498774,3,2
3583,3583,2021,TOYOTA,PRIUS,424106,6,1
3584,3584,2022,LUCID,AIR,197264,7,1
3585,3585,2023,Audi,E-TRON,389506,2,2
3586,3586,2022,RIVIAN,R1T,161781,5,1
3587,3587,2023,LUCID,AIR,269395,7,1
3588,3588,2023,Tesla,MODEL Y,440403,1,2
3589,3589,2021,KIA,EV9,405565,4,1
3590,3590,2020,RIVIAN,R1T,428400,5,2
3591,3591,2020,Tesla,MODEL S,462233,1,2
3592,3592,2021,BMW,XM,210118,3,2
3593,3593,2020,TOYOTA,PRIUS,487740,6,1
3594,3594,2024,Tesla,MODEL S,385665,1,2
3595,3595,2023,TOYOTA,PRIUS,200762,6,2
3596,3596,2023,BMW,720E,475216,3,2
3597,3597,2020,Tesla,MODEL 3,290845,1,2
3598,3598,2024,LUCID,AIR,258040,7,1
3599,3599,2024,BMW,530E,333981,3,1
3600,3600,2022,RIVIAN,R1T,204424,5,2
3601,3601,2020,Tesla,MODEL S,440833,1,1
3602,3602,2021,Tesla,MODEL X,168072,1,1
3603,3603,2024,TOYOTA,BZ4X,485664,6,1
3604,3604,2022,Audi,A3,254503,2,2
3605,3605,2020,Tesla,MODEL 3,381794,1,2
3606,3606,2020,LUCID,AIR,297516,7,1
3607,3607,2024,Audi,Q5,427974,2,2
3608,3608,2022,Others,Others,446531,8,1
3609,3609,2023,BMW,720E,467202,3,1
3610,3610,2024,LUCID,AIR,140460,7,1
3611,3611,2021,Audi,A3,258931,2,2
3612,3612,2024,RIVIAN,EDV,423124,5,2
3613,3613,2024,Tesla,MODEL Y,101622,1,2
3614,3614,2022,KIA,SPORTAGE,164998,4,2
3615,3615,2021,TOYOTA,RAV4,446573,6,1
3616,3616,2024,Others,Others,303755,8,2
3617,3617,2024,BMW,XM,206773,3,2
3618,3618,2020,Tesla,MODEL S,138041,1,1
3619,3619,2023,TOYOTA,RAV4,349232,6,2
3620,3620,2022,LUCID,AIR,220561,7,1
3621,3621,2020,KIA,OPTIMA,419776,4,2
3622,3622,2022,BMW,XM,149841,3,2
3623,3623,2020,Tesla,MODEL X,248238,1,2
3624,3624,2024,TOYOTA,PRIUS,249687,6,2
